State,County,Month,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F)
Missouri,"Worth County, MO",2,35.65,20.68
Missouri,"Worth County, MO",3,49.56,31.77
Missouri,"Worth County, MO",4,62.09,42.39
Missouri,"Worth County, MO",5,72.16,53.06
Missouri,"Worth County, MO",6,82.13,63.4
Missouri,"Worth County, MO",7,87.9,68.43
Missouri,"Worth County, MO",8,87.14,65.79
Missouri,"Worth County, MO",9,78.18,55.41
Missouri,"Worth County, MO",10,64.87,44.38
Missouri,"Worth County, MO",11,49.72,32.36
Missouri,"Worth County, MO",12,35.08,20.98
Missouri,"Worth County, MO",,61.35,43.03
Missouri,"Wright County, MO",1,40.13,24.08
Missouri,"Wright County, MO",2,45.43,28.1
Missouri,"Wright County, MO",3,55.39,36.8
Missouri,"Wright County, MO",4,64.93,45.49
Missouri,"Wright County, MO",5,73.28,55.63
Missouri,"Wright County, MO",6,81.64,65.23
Missouri,"Wright County, MO",7,86.57,69.95
Missouri,"Wright County, MO",8,86.72,68.73
Missouri,"Wright County, MO",9,78.6,59.18
Missouri,"Wright County, MO",10,67.64,48.22
Missouri,"Wright County, MO",11,55.15,37.33
Missouri,"Wright County, MO",12,43.51,27.38
Missouri,"Wright County, MO",,65.01,47.27
Missouri,"St. Louis city, MO",1,36.87,23.03
Missouri,"St. Louis city, MO",2,42.17,26.69
Missouri,"St. Louis city, MO",3,53.89,36.15
Missouri,"St. Louis city, MO",4,65.12,45.82
Missouri,"St. Louis city, MO",5,74.79,56.46
Missouri,"St. Louis city, MO",6,83.88,66.34
Missouri,"St. Louis city, MO",7,88.57,70.76
Missouri,"St. Louis city, MO",8,88.93,68.83
Missouri,"St. Louis city, MO",9,80.86,58.89
Missouri,"St. Louis city, MO",10,68.47,47.86
Missouri,"St. Louis city, MO",11,54.76,37.38
Missouri,"St. Louis city, MO",12,41.48,27.16
Missouri,"St. Louis city, MO",,65.09,47.21
Missouri,,,64.86,46.46
Montana,"Beaverhead County, MT",1,25.82,13.56
Montana,"Beaverhead County, MT",2,27.85,15.43
Montana,"Beaverhead County, MT",3,33.56,21.58
Montana,"Beaverhead County, MT",4,42.2,28.11
Montana,"Beaverhead County, MT",5,52.36,35.49
Montana,"Beaverhead County, MT",6,61.12,41.66
Montana,"Beaverhead County, MT",7,70.23,48.94
Montana,"Beaverhead County, MT",8,69.73,48.68
Montana,"Beaverhead County, MT",9,60.45,40.8
Montana,"Beaverhead County, MT",10,47.06,31.67
Montana,"Beaverhead County, MT",11,32.46,20.57
Montana,"Beaverhead County, MT",12,25.54,13.6
Montana,"Beaverhead County, MT",,45.8,30.09
Montana,"Big Horn County, MT",1,31.36,19.53
Montana,"Big Horn County, MT",2,35.54,22.57
Montana,"Big Horn County, MT",3,45.42,30.33
Montana,"Big Horn County, MT",4,55.64,38.02
Montana,"Big Horn County, MT",5,65.37,46.16
Montana,"Big Horn County, MT",6,75.74,55.11
Montana,"Big Horn County, MT",7,86.44,63.85
Montana,"Big Horn County, MT",8,85.71,63.12
Montana,"Big Horn County, MT",9,73.33,52.56
Montana,"Big Horn County, MT",10,58.71,41.05
Montana,"Big Horn County, MT",11,43.3,28.93
Montana,"Big Horn County, MT",12,32.61,20.34
Montana,"Big Horn County, MT",,57.55,40.22
Montana,"Blaine County, MT",1,24.51,11.79
Montana,"Blaine County, MT",2,29.4,16.07
Montana,"Blaine County, MT",3,40.72,26.45
Montana,"Blaine County, MT",4,54.74,37.23
Montana,"Blaine County, MT",5,64.95,45.98
Montana,"Blaine County, MT",6,74.07,54.14
Montana,"Blaine County, MT",7,83.15,61.2
Montana,"Blaine County, MT",8,82.5,60.84
Montana,"Blaine County, MT",9,70.67,50.69
Montana,"Blaine County, MT",10,56.58,39.14
Montana,"Blaine County, MT",11,39.65,25.3
Montana,"Blaine County, MT",12,26.92,14.47
Montana,"Blaine County, MT",,54.11,37.05
Montana,"Broadwater County, MT",1,29.83,18.11
Montana,"Broadwater County, MT",2,33.52,21.42
Montana,"Broadwater County, MT",3,41.32,28.48
Montana,"Broadwater County, MT",4,51.06,35.37
Montana,"Broadwater County, MT",5,61.19,43.11
Montana,"Broadwater County, MT",6,69.57,49.65
Montana,"Broadwater County, MT",7,78.65,57
Montana,"Broadwater County, MT",8,78.26,56.89
Montana,"Broadwater County, MT",9,67.87,47.98
Montana,"Broadwater County, MT",10,53.98,37.57
Montana,"Broadwater County, MT",11,38.65,25.65
Montana,"Broadwater County, MT",12,29.65,17.96
Montana,"Broadwater County, MT",,52.9,36.68
Montana,"Carbon County, MT",1,29.12,17.47
Montana,"Carbon County, MT",2,32.1,19.74
Montana,"Carbon County, MT",3,40.13,26.73
Montana,"Carbon County, MT",4,49.39,33.84
Montana,"Carbon County, MT",5,59.38,42.29
Montana,"Carbon County, MT",6,69.34,50.64
Montana,"Carbon County, MT",7,79.31,58.7
Montana,"Carbon County, MT",8,78.57,57.96
Montana,"Carbon County, MT",9,67.22,48.07
Montana,"Carbon County, MT",10,53.03,37.18
Montana,"Carbon County, MT",11,38.55,25.58
Montana,"Carbon County, MT",12,29.6,17.92
Montana,"Carbon County, MT",,52.25,36.43
Montana,"Carter County, MT",1,28.99,15.68
Montana,"Carter County, MT",2,33.48,19.28
Montana,"Carter County, MT",3,43.45,27.14
Montana,"Carter County, MT",4,55.86,36.52
Montana,"Carter County, MT",5,66.42,45.86
Montana,"Carter County, MT",6,77.31,55.57
Montana,"Carter County, MT",7,87.07,63.93
Montana,"Carter County, MT",8,85.93,62.47
Montana,"Carter County, MT",9,73.78,51.65
Montana,"Carter County, MT",10,58.92,39.76
Montana,"Carter County, MT",11,43.01,27.22
Montana,"Carter County, MT",12,31.15,17.33
Montana,"Carter County, MT",,57.23,38.63
Montana,"Cascade County, MT",1,31.09,18.93
Montana,"Cascade County, MT",2,34.21,21.66
Montana,"Cascade County, MT",3,41.84,28.19
Montana,"Cascade County, MT",4,51.52,35.52
Montana,"Cascade County, MT",5,60.96,42.75
Montana,"Cascade County, MT",6,69.38,49.36
Montana,"Cascade County, MT",7,79.37,56.67
Montana,"Cascade County, MT",8,79.19,57.12
Montana,"Cascade County, MT",9,67.98,47.82
Montana,"Cascade County, MT",10,54.69,37.69
Montana,"Cascade County, MT",11,40.16,26.51
Montana,"Cascade County, MT",12,31.38,19.21
Montana,"Cascade County, MT",,53.59,36.87
Montana,"Chouteau County, MT",1,28.93,16.15
Montana,"Chouteau County, MT",2,33.85,20.38
Montana,"Chouteau County, MT",3,43.61,28.81
Montana,"Chouteau County, MT",4,55.58,38.13
Montana,"Chouteau County, MT",5,65.16,45.91
Montana,"Chouteau County, MT",6,73.73,53.03
Montana,"Chouteau County, MT",7,83.72,60.67
Montana,"Chouteau County, MT",8,83.27,61.29
Montana,"Chouteau County, MT",9,71.45,51.02
Montana,"Chouteau County, MT",10,57.61,39.66
Montana,"Chouteau County, MT",11,41.56,26.85
Montana,"Chouteau County, MT",12,30.28,17.6
Montana,"Chouteau County, MT",,55.84,38.38
Montana,"Custer County, MT",1,28.29,15.24
Montana,"Custer County, MT",2,33.4,19.4
Montana,"Custer County, MT",3,44.79,28.65
Montana,"Custer County, MT",4,57.64,38.21
Montana,"Custer County, MT",5,68.06,47.47
Montana,"Custer County, MT",6,78.47,57.06
Montana,"Custer County, MT",7,88.29,65.32
Montana,"Custer County, MT",8,87.16,63.7
Montana,"Custer County, MT",9,74.81,52.91
Montana,"Custer County, MT",10,59.91,40.98
Montana,"Custer County, MT",11,43.29,27.92
Montana,"Custer County, MT",12,30.83,17.46
Montana,"Custer County, MT",,58.03,39.63
Montana,"Daniels County, MT",1,19.62,5.69
Montana,"Daniels County, MT",2,24.96,10.33
Montana,"Daniels County, MT",3,37.39,22.51
Montana,"Daniels County, MT",4,53.89,35.47
Montana,"Daniels County, MT",5,65.32,45.92
Montana,"Daniels County, MT",6,74.79,54.94
Montana,"Daniels County, MT",7,83.06,61.35
Montana,"Daniels County, MT",8,82.11,60.03
Montana,"Daniels County, MT",9,70.02,49.75
Montana,"Daniels County, MT",10,55.34,37.69
Montana,"Daniels County, MT",11,37.34,22.75
Montana,"Daniels County, MT",12,23.26,10.21
Montana,"Daniels County, MT",,52.39,34.84
Montana,"Dawson County, MT",1,23.42,9.96
Montana,"Dawson County, MT",2,28.93,15.29
Montana,"Dawson County, MT",3,41.39,26.17
Montana,"Dawson County, MT",4,56.21,37.3
Montana,"Dawson County, MT",5,67.07,47.2
Montana,"Dawson County, MT",6,77.02,56.48
Montana,"Dawson County, MT",7,86.2,64.2
Montana,"Dawson County, MT",8,85.24,62.48
Montana,"Dawson County, MT",9,73.07,51.79
Montana,"Dawson County, MT",10,58.11,39.75
Montana,"Dawson County, MT",11,40.48,25.7
Montana,"Dawson County, MT",12,26.85,13.88
Montana,"Dawson County, MT",,55.46,37.63
Montana,"Deer Lodge County, MT",1,27.35,15.1
Montana,"Deer Lodge County, MT",2,29.19,16.78
Montana,"Deer Lodge County, MT",3,34.91,22.46
Montana,"Deer Lodge County, MT",4,43.03,28.48
Montana,"Deer Lodge County, MT",5,52.46,35.29
Montana,"Deer Lodge County, MT",6,60.55,41.28
Montana,"Deer Lodge County, MT",7,69.04,48.12
Montana,"Deer Lodge County, MT",8,68.62,48.15
Montana,"Deer Lodge County, MT",9,59.42,40.22
Montana,"Deer Lodge County, MT",10,47.07,31.24
Montana,"Deer Lodge County, MT",11,33.79,21.03
Montana,"Deer Lodge County, MT",12,26.95,14.77
Montana,"Deer Lodge County, MT",,46.12,30.32
Montana,"Fallon County, MT",1,25.69,12.17
Montana,"Fallon County, MT",2,30.64,16.79
Montana,"Fallon County, MT",3,42.18,26.25
Montana,"Fallon County, MT",4,55.75,36.15
Montana,"Fallon County, MT",5,66.57,45.87
Montana,"Fallon County, MT",6,77.1,55.46
Montana,"Fallon County, MT",7,86.69,63.4
Montana,"Fallon County, MT",8,85.63,61.66
Montana,"Fallon County, MT",9,73.31,51.01
Montana,"Fallon County, MT",10,58.32,39.08
Montana,"Fallon County, MT",11,41.48,25.98
Montana,"Fallon County, MT",12,28.54,15.07
Montana,"Fallon County, MT",,56.12,37.51
Montana,"Fergus County, MT",1,29.53,17.16
Montana,"Fergus County, MT",2,33.51,20.38
Montana,"Fergus County, MT",3,42.15,28
Montana,"Fergus County, MT",4,53.5,36.72
Montana,"Fergus County, MT",5,63.12,44.71
Montana,"Fergus County, MT",6,72.16,52.52
Montana,"Fergus County, MT",7,82.08,60.01
Montana,"Fergus County, MT",8,81.77,59.92
Montana,"Fergus County, MT",9,70.11,49.89
Montana,"Fergus County, MT",10,56.3,39.06
Montana,"Fergus County, MT",11,41.3,27.07
Montana,"Fergus County, MT",12,31.01,18.49
Montana,"Fergus County, MT",,54.82,37.92
Montana,"Flathead County, MT",1,27.1,15.49
Montana,"Flathead County, MT",2,29.64,18.07
Montana,"Flathead County, MT",3,36.88,25.09
Montana,"Flathead County, MT",4,46.06,31.49
Montana,"Flathead County, MT",5,55.31,38.22
Montana,"Flathead County, MT",6,62.48,44.15
Montana,"Flathead County, MT",7,69.9,50.08
Montana,"Flathead County, MT",8,70.01,50.09
Montana,"Flathead County, MT",9,61.29,42.64
Montana,"Flathead County, MT",10,48.56,33.79
Montana,"Flathead County, MT",11,34.42,23.34
Montana,"Flathead County, MT",12,26.76,15.57
Montana,"Flathead County, MT",,47.46,32.41
Montana,"Gallatin County, MT",1,27.16,15.48
Montana,"Gallatin County, MT",2,29.88,17.94
Montana,"Gallatin County, MT",3,36.64,24.25
Montana,"Gallatin County, MT",4,45.79,31.01
Montana,"Gallatin County, MT",5,56.18,38.75
Montana,"Gallatin County, MT",6,64.84,45.2
Montana,"Gallatin County, MT",7,73.77,52.44
Montana,"Gallatin County, MT",8,73.42,52.28
Montana,"Gallatin County, MT",9,63.54,43.94
Montana,"Gallatin County, MT",10,49.86,34.22
Montana,"Gallatin County, MT",11,35.06,22.75
Montana,"Gallatin County, MT",12,26.97,15.46
Montana,"Gallatin County, MT",,48.69,32.89
Montana,"Garfield County, MT",1,26.48,13.54
Montana,"Garfield County, MT",2,32.14,18.22
Montana,"Garfield County, MT",3,43.86,28.24
Montana,"Garfield County, MT",4,57.27,38.41
Montana,"Garfield County, MT",5,67.35,47.49
Montana,"Garfield County, MT",6,77.24,56.77
Montana,"Garfield County, MT",7,86.44,64.67
Montana,"Garfield County, MT",8,85.45,63.61
Montana,"Garfield County, MT",9,73.3,52.83
Montana,"Garfield County, MT",10,58.92,40.74
Montana,"Garfield County, MT",11,42.45,27.36
Montana,"Garfield County, MT",12,29.27,16.48
Montana,"Garfield County, MT",,56.8,39.13
Montana,"Glacier County, MT",1,26.89,15.21
Montana,"Glacier County, MT",2,29.54,17.77
Montana,"Glacier County, MT",3,36.54,24.55
Montana,"Glacier County, MT",4,46.49,32.14
Montana,"Glacier County, MT",5,56.13,39.6
Montana,"Glacier County, MT",6,63.72,45.74
Montana,"Glacier County, MT",7,71.94,51.84
Montana,"Glacier County, MT",8,71.93,52.27
Montana,"Glacier County, MT",9,61.97,44.21
Montana,"Glacier County, MT",10,49.36,34.73
Montana,"Glacier County, MT",11,35.06,23.37
Montana,"Glacier County, MT",12,27.02,15.77
Montana,"Glacier County, MT",,48.15,33.18
Montana,"Golden Valley County, MT",1,31.64,19.02
Montana,"Golden Valley County, MT",2,35.41,21.69
Montana,"Golden Valley County, MT",3,43.96,29.39
Montana,"Golden Valley County, MT",4,53.98,37.26
Montana,"Golden Valley County, MT",5,63.68,45.41
Montana,"Golden Valley County, MT",6,73.06,53.72
Montana,"Golden Valley County, MT",7,82.88,61.99
Montana,"Golden Valley County, MT",8,82.24,61.38
Montana,"Golden Valley County, MT",9,70.72,50.84
Montana,"Golden Valley County, MT",10,56.87,39.44
Montana,"Golden Valley County, MT",11,42.5,28.01
Montana,"Golden Valley County, MT",12,32.61,19.8
Montana,"Golden Valley County, MT",,55.9,39.09
Montana,"Granite County, MT",1,27.97,16.88
Montana,"Granite County, MT",2,30.21,18.84
Montana,"Granite County, MT",3,36.51,24.39
Montana,"Granite County, MT",4,44.84,29.84
Montana,"Granite County, MT",5,54.01,36.3
Montana,"Granite County, MT",6,62.06,42.25
Montana,"Granite County, MT",7,70.68,49.06
Montana,"Granite County, MT",8,70.44,49
Montana,"Granite County, MT",9,61.42,41.46
Montana,"Granite County, MT",10,48.56,32.46
Montana,"Granite County, MT",11,34.82,22.58
Montana,"Granite County, MT",12,27.61,16.51
Montana,"Granite County, MT",,47.52,31.7
Montana,"Hill County, MT",1,24,11.1
Montana,"Hill County, MT",2,29.62,15.72
Montana,"Hill County, MT",3,41.58,26.86
Montana,"Hill County, MT",4,55.53,37.85
Montana,"Hill County, MT",5,65.81,46.54
Montana,"Hill County, MT",6,74.46,54.13
Montana,"Hill County, MT",7,83.59,61.35
Montana,"Hill County, MT",8,82.92,61.53
Montana,"Hill County, MT",9,71.16,51.24
Montana,"Hill County, MT",10,57.05,39.33
Montana,"Hill County, MT",11,39.7,24.94
Montana,"Hill County, MT",12,26.3,13.82
Montana,"Hill County, MT",,54.43,37.14
Montana,"Jefferson County, MT",1,27.69,15.41
Montana,"Jefferson County, MT",2,30.87,18.21
Montana,"Jefferson County, MT",3,38.09,25.01
Montana,"Jefferson County, MT",4,47.37,31.64
Montana,"Jefferson County, MT",5,57.36,39.13
Montana,"Jefferson County, MT",6,65.72,45.53
Montana,"Jefferson County, MT",7,74.62,52.62
Montana,"Jefferson County, MT",8,74.14,52.49
Montana,"Jefferson County, MT",9,64.11,43.88
Montana,"Jefferson County, MT",10,50.67,33.92
Montana,"Jefferson County, MT",11,35.83,22.53
Montana,"Jefferson County, MT",12,27.37,15.25
Montana,"Jefferson County, MT",,49.59,33.05
Montana,"Judith Basin County, MT",1,30.26,18.51
Montana,"Judith Basin County, MT",2,32.63,20.63
Montana,"Judith Basin County, MT",3,39.25,26.74
Montana,"Judith Basin County, MT",4,48.39,33.74
Montana,"Judith Basin County, MT",5,57.97,41.11
Montana,"Judith Basin County, MT",6,66.56,48.09
Montana,"Judith Basin County, MT",7,76.03,55.07
Montana,"Judith Basin County, MT",8,75.85,55.12
Montana,"Judith Basin County, MT",9,65.01,46.08
Montana,"Judith Basin County, MT",10,52.02,36.31
Montana,"Judith Basin County, MT",11,38.43,25.72
Montana,"Judith Basin County, MT",12,30.46,18.69
Montana,"Judith Basin County, MT",,51.17,35.56
Montana,"Lake County, MT",1,30.65,19.75
Montana,"Lake County, MT",2,33.67,22.47
Montana,"Lake County, MT",3,41.72,29.41
Montana,"Lake County, MT",4,50.87,35.25
Montana,"Lake County, MT",5,59.87,41.63
Montana,"Lake County, MT",6,67.2,47.6
Montana,"Lake County, MT",7,75.19,54.01
Montana,"Lake County, MT",8,75.37,53.99
Montana,"Lake County, MT",9,66.69,46.46
Montana,"Lake County, MT",10,53.51,37.33
Montana,"Lake County, MT",11,38.92,27.13
Montana,"Lake County, MT",12,30.54,19.76
Montana,"Lake County, MT",,52.11,36.3
Montana,"Lewis and Clark County, MT",1,28.99,17.23
Montana,"Lewis and Clark County, MT",2,31.4,19.5
Montana,"Lewis and Clark County, MT",3,38.21,25.61
Montana,"Lewis and Clark County, MT",4,46.83,31.83
Montana,"Lewis and Clark County, MT",5,56.25,38.85
Montana,"Lewis and Clark County, MT",6,64.35,45.21
Montana,"Lewis and Clark County, MT",7,73.31,51.87
Montana,"Lewis and Clark County, MT",8,73.34,52.15
Montana,"Lewis and Clark County, MT",9,63.3,43.65
Montana,"Lewis and Clark County, MT",10,50.3,34.17
Montana,"Lewis and Clark County, MT",11,36.56,23.71
Montana,"Lewis and Clark County, MT",12,28.86,17.02
Montana,"Lewis and Clark County, MT",,49.41,33.48
Montana,"Liberty County, MT",1,27.21,14.59
Montana,"Liberty County, MT",2,31.97,18.59
Montana,"Liberty County, MT",3,41.78,27.54
Montana,"Liberty County, MT",4,54.28,37.33
Montana,"Liberty County, MT",5,64.25,45.65
Montana,"Liberty County, MT",6,72.46,52.55
Montana,"Liberty County, MT",7,81.75,59.62
Montana,"Liberty County, MT",8,81.22,60.28
Montana,"Liberty County, MT",9,69.74,50.41
Montana,"Liberty County, MT",10,56.13,39.05
Montana,"Liberty County, MT",11,39.93,25.7
Montana,"Liberty County, MT",12,28.8,16.52
Montana,"Liberty County, MT",,54.24,37.42
Montana,"Lincoln County, MT",1,28.11,15.59
Montana,"Lincoln County, MT",2,31.19,18.72
Montana,"Lincoln County, MT",3,39.02,26.21
Montana,"Lincoln County, MT",4,48.26,32.49
Montana,"Lincoln County, MT",5,57.31,39.11
Montana,"Lincoln County, MT",6,64.16,44.9
Montana,"Lincoln County, MT",7,71.69,50.84
Montana,"Lincoln County, MT",8,72.16,50.7
Montana,"Lincoln County, MT",9,63.76,43.49
Montana,"Lincoln County, MT",10,50.78,34.56
Montana,"Lincoln County, MT",11,36.08,24.15
Montana,"Lincoln County, MT",12,27.77,15.76
Montana,"Lincoln County, MT",,49.29,33.11
Montana,"McCone County, MT",1,22.76,9.95
Montana,"McCone County, MT",2,28.68,15.16
Montana,"McCone County, MT",3,41.53,26.57
Montana,"McCone County, MT",4,56.82,38.14
Montana,"McCone County, MT",5,67.57,47.93
Montana,"McCone County, MT",6,77.38,57.16
Montana,"McCone County, MT",7,86.34,64.9
Montana,"McCone County, MT",8,85.37,63.64
Montana,"McCone County, MT",9,73.11,52.96
Montana,"McCone County, MT",10,58.25,40.39
Montana,"McCone County, MT",11,40.59,26.13
Montana,"McCone County, MT",12,26.35,13.91
Montana,"McCone County, MT",,55.53,38.18
Montana,"Madison County, MT",1,26.77,14.29
Montana,"Madison County, MT",2,28.97,16.25
Montana,"Madison County, MT",3,34.91,22.54
Montana,"Madison County, MT",4,43.79,29.29
Montana,"Madison County, MT",5,54.39,37.11
Montana,"Madison County, MT",6,63.3,43.47
Montana,"Madison County, MT",7,72.33,50.73
Montana,"Madison County, MT",8,71.81,50.46
Montana,"Madison County, MT",9,62.18,42.33
Montana,"Madison County, MT",10,48.67,32.93
Montana,"Madison County, MT",11,33.93,21.6
Montana,"Madison County, MT",12,26.48,14.4
Montana,"Madison County, MT",,47.39,31.36
Montana,"Meagher County, MT",1,28.07,16.78
Montana,"Meagher County, MT",2,30.48,19.05
Montana,"Meagher County, MT",3,37.25,25.21
Montana,"Meagher County, MT",4,45.93,31.42
Montana,"Meagher County, MT",5,55.78,38.71
Montana,"Meagher County, MT",6,64.28,45.35
Montana,"Meagher County, MT",7,72.99,52.16
Montana,"Meagher County, MT",8,72.62,52.07
Montana,"Meagher County, MT",9,62.53,43.55
Montana,"Meagher County, MT",10,49.36,33.95
Montana,"Meagher County, MT",11,35.59,23.38
Montana,"Meagher County, MT",12,27.91,16.52
Montana,"Meagher County, MT",,48.67,33.26
Montana,"Mineral County, MT",1,29.9,17.88
Montana,"Mineral County, MT",2,32.57,19.92
Montana,"Mineral County, MT",3,39.74,26.68
Montana,"Mineral County, MT",4,48.36,32.39
Montana,"Mineral County, MT",5,56.9,38.59
Montana,"Mineral County, MT",6,63.92,44.3
Montana,"Mineral County, MT",7,71.98,50.65
Montana,"Mineral County, MT",8,72.49,50.45
Montana,"Mineral County, MT",9,64.36,43.21
Montana,"Mineral County, MT",10,51.73,34.48
Montana,"Mineral County, MT",11,37.6,24.85
Montana,"Mineral County, MT",12,29.65,17.91
Montana,"Mineral County, MT",,50.02,33.51
Montana,"Missoula County, MT",1,30,19.01
Montana,"Missoula County, MT",2,32.7,21.54
Montana,"Missoula County, MT",3,39.92,27.7
Montana,"Missoula County, MT",4,48.38,32.91
Montana,"Missoula County, MT",5,57.28,39.15
Montana,"Missoula County, MT",6,64.87,45.04
Montana,"Missoula County, MT",7,73.27,51.56
Montana,"Missoula County, MT",8,73.43,51.44
Montana,"Missoula County, MT",9,64.62,44.05
Montana,"Missoula County, MT",10,51.66,35.17
Montana,"Missoula County, MT",11,37.4,25.23
Montana,"Missoula County, MT",12,29.69,18.71
Montana,"Missoula County, MT",,50.36,34.36
Montana,"Musselshell County, MT",1,31.14,18.15
Montana,"Musselshell County, MT",2,36.07,21.63
Montana,"Musselshell County, MT",3,45.8,29.82
Montana,"Musselshell County, MT",4,56.6,38.17
Montana,"Musselshell County, MT",5,66.29,46.5
Montana,"Musselshell County, MT",6,76.02,55.23
Montana,"Musselshell County, MT",7,85.99,63.43
Montana,"Musselshell County, MT",8,85.24,62.69
Montana,"Musselshell County, MT",9,73.21,52.12
Montana,"Musselshell County, MT",10,59.1,40.59
Montana,"Musselshell County, MT",11,43.75,28.45
Montana,"Musselshell County, MT",12,32.55,19.56
Montana,"Musselshell County, MT",,57.76,39.79
Montana,"Park County, MT",1,26.42,14.44
Montana,"Park County, MT",2,28.21,15.95
Montana,"Park County, MT",3,33.88,21.64
Montana,"Park County, MT",4,42.23,28.2
